name,s,betx,bety,alfx,alfy,dx,dy,mux,muy
XCB3LE,34.26659149206484,2.187960802063938,105.82969500697031,2.951631668433014,-25.441148332122786,0.11453628967792051,1.7779074639939166e-17,1.1913977553231465,0.2389123808983976
B3LE_2,34.26659149206484,2.187960802063938,105.82969500697031,2.951631668433014,-25.441148332122786,0.11453628967792051,1.7779074639939166e-17,1.1913977553231465,0.2389123808983976
CB3LE,34.53094149206476,0.9375945802961518,119.70848059137845,1.7781994173155338,-27.048577722751393,0.10812514584588076,1.8957876113047995e-17,1.220941619073235,0.2392861760071039
D8EM,34.53094149206476,0.9375945802961518,119.70848059137845,1.7781994173155338,-27.048577722751393,0.10812514584588076,1.8957876113047995e-17,1.220941619073235,0.2392861760071039
M6E,34.73609649206476,0.3948132434443133,131.0643679846692,0.8675140035215825,-28.30414287041391,0.10367495211097011,1.9872328303338872e-17,1.275680385168431,0.2395468499696245
DM6Q,34.73609649206476,0.3948132434443133,131.0643679846692,0.8675140035215825,-28.30414287041391,0.10367495211097011,1.9872328303338872e-17,1.275680385168431,0.2395468499696245
Q6E_1,34.77273949206476,0.33719691492975123,133.1468828892003,0.7048553034282296,-28.528400986013327,0.10288009724987324,2.0035659792256186e-17,1.291690934948519,0.23959099718743226
MCE,34.92773949206479,0.23294286225692512,137.58889490517097,-0.02485260413162182,0.18677276321797887,0.10120461571365323,2.0392471198912834e-17,1.3855430125259132,0.2397722559889015
Q6E_2,34.92773949206479,0.23294286225692512,137.58889490517097,-0.02485260413162182,0.18677276321797887,0.10120461571365323,2.0392471198912834e-17,1.3855430125259132,0.2397722559889015
D8E,35.08273949206476,0.35294739099453015,133.033619188822,-0.7578834274882489,28.877518450079364,0.10288421680770435,2.007695734777126e-17,1.477003777902994,0.23995359193509413
B3RE_1,35.32453749206476,0.9802564370814263,119.43549762287017,-1.8364682465822404,27.360008601227246,0.10813576252539403,1.9062885798068558e-17,1.544428186349133,0.24025889115001464
XCB3RE,35.58888749206477,2.262945349948123,105.40296871845285,-3.0156298921639286,25.711334437485014,0.11455400956155784,1.795373601068056e-17,1.572826835540143,0.24063386995002423
B3RE_2,35.58888749206477,2.262945349948123,105.40296871845285,-3.0156298921639286,25.711334437485014,0.11455400956155784,1.795373601068056e-17,1.572826835540143,0.24063386995002423
CB3RE,35.85323749206481,4.168927959123138,92.24833258872607,-4.194791507688521,24.05997419724077,0.12232029145951774,1.684458622317012e-17,1.5865415239037746,0.2410605420865768
D7E2,35.85323749206481,4.168927959123138,92.24833258872607,-4.194791507688521,24.05997419724077,0.12232029145951774,1.684458622317012e-17,1.5865415239037746,0.2410605420865768
M7E,36.08253749206481,6.327195443614685,81.54494213334159,-5.2176266540713865,22.618571181670973,0.1296442118405302,1.5882116300246776e-17,1.5936495784464975,0.2414813141671247
DM7Q,36.08253749206481,6.327195443614685,81.54494213334159,-5.2176266540713865,22.618571181670973,0.1296442118405302,1.5882116300246776e-17,1.5936495784464975,0.2414813141671247
Q5ER,36.08253749206481,6.327195443614685,81.54494213334159,-5.2176266540713865,22.618571181670973,0.1296442118405302,1.5882116300246776e-17,1.5936495784464975,0.2414813141671247
D6EC2,36.510937492064805,11.906423560707596,61.26927041867158,-7.935855001820631,24.235660752345805,0.14534704681959199,1.3855105507080084e-17,1.6015476766954015,0.24244110599699464
DYC3E::0,36.697258242064805,15.05019179037173,52.571428759530015,-8.937028075690193,22.446427308922523,0.15308908382058187,1.2878401973743695e-17,1.603762982563068,0.24296360551111362
YC3E,36.7652582420648,16.290474139680374,49.56311880040746,-9.302418237672306,21.793425031115127,0.15591463339607098,1.2521942265059214e-17,1.6044541647387023,0.24317562460261954
DYC3E::1,36.7652582420648,16.290474139680374,49.56311880040746,-9.302418237672306,21.793425031115127,0.15591463339607098,1.2521942265059214e-17,1.6044541647387023,0.24317562460261954
D6EB2,36.8332582420648,17.580449551018603,46.64361715106671,-9.667808399654435,21.140422753307725,0.15874018297156006,1.2165482556374733e-17,1.6050936762444743,0.24340071333980817
S3ER_1,36.99094299566809,20.762987947223614,40.215345431516546,-10.515109247613516,19.626180058036415,0.1652923313333967,1.1338890477942158e-17,1.606407251177015,0.24398016709567538
D6EA2,37.24094299566809,26.356379120647304,31.002441319435555,-11.858455433295347,17.225436389911472,0.17568038124380486,1.0028376287980623e-17,1.6081081583339678,0.2451070269840966
M8E,37.24094299566809,26.356379120647304,31.002441319435555,-11.858455433295347,17.225436389911472,0.17568038124380486,1.0028376287980623e-17,1.6081081583339678,0.2451070269840966
DM8Q,37.24094299566809,26.356379120647304,31.002441319435555,-11.858455433295347,17.225436389911472,0.17568038124380486,1.0028376287980623e-17,1.6081081583339678,0.2451070269840966
Q4ER_1,37.48064299566809,32.35005633236606,23.29631649124939,-13.146455754517605,14.923603360552315,0.18564044349840444,8.771854750423192e-18,1.6094146680681547,0.24652658239055103
DQ4E::2,38.1948429956681,41.93981835912111,10.344085861987066,1.011520496709049,4.892459803979319,0.1882595816900595,6.120611885023922e-18,1.612357156698431,0.2542025036884068
Q4ER_2,38.424242995668095,41.47827135043955,8.2262851959159,1.0004542577876703,4.339452428240244,0.18037013104933644,5.579977220775707e-18,1.6132325276645654,0.2581608189381187
DQ4E::3,39.1384429956681,29.646204308206663,4.69796804995031,13.971905548739471,1.0586413387896072,0.1320035772878665,4.625287933630358e-18,1.6163233445140062,0.27736737719528237
Q4ER_3,39.3678429956681,23.584189685235724,4.236018697418785,12.453615911465114,0.9550873121760569,0.10955936313473436,4.538224902907919e-18,1.617704122851853,0.2855552515910862
DS3E::1,40.082042995668104,5.96554956804528,4.16948459222534,9.841103869509572,-0.8532944960313054,0.027781900696175577,4.9122200548230105e-18,1.6268461811828372,0.31404930643611606
S3ER_2,40.3217429956681,2.190122834136543,4.602367595547231,5.909529146380036,-0.9526421052281503,-0.002356668137594326,5.26013063073777e-18,1.6374082142842474,0.32276241828325747
D5EC2A,40.5717429956681,0.260487256336885,5.1045928016170725,1.8090131648104018,-1.0562587190092005,-0.03379030271595292,5.62299108490854e-18,1.6910992340517659,0.33097503750064283
YC2321,41.4620979956681,10.04160079101596,7.314044097545753,-12.794646462404142,-1.4252809993376183,-0.1457386775758633,6.915289665913081e-18,2.0983150871606098,0.35424914225154747
D5EC2B,41.4620979956681,10.04160079101596,7.314044097545753,-12.794646462404142,-1.4252809993376183,-0.1457386775758633,6.915289665913081e-18,2.0983150871606098,0.35424914225154747
DXC3E::0,42.047192995668105,30.62878769951233,9.123780524328108,-22.39141205543729,-1.6677832496857998,-0.21930532727026525,7.76452108287917e-18,2.1036258968373596,0.365658267326871
XC3E,42.17719299566811,36.72774971428266,9.56440865233187,-24.523680365872885,-1.721663888804684,-0.2356508172509902,7.953208533986416e-18,2.104242779418767,0.3678732025333513
DXC3E::1,42.17719299566811,36.72774971428266,9.56440865233187,-24.523680365872885,-1.721663888804684,-0.2356508172509902,7.953208533986416e-18,2.104242779418767,0.3678732025333513
D5EB2,42.30719299566811,43.381101489766394,10.019045746506546,-26.655948676308576,-1.7755445279235686,-0.2519963072317151,8.14189598509366e-18,2.1047611219009634,0.36998685708202417
MS2ER,42.52839299566811,55.976236986929514,10.824826257190155,-30.284085216834335,-1.8672245077166245,-0.27980878710661017,8.462954940362292e-18,2.1054755434990335,0.373367616512272
S2ER_1,42.52839299566811,55.976236986929514,10.824826257190155,-30.284085216834335,-1.8672245077166245,-0.27980878710661017,8.462954940362292e-18,2.1054755434990335,0.373367616512272
AS2ER,42.90939299566814,81.43364986663128,12.307815697003177,-36.53327154544382,-2.0251362272592925,-0.32771364620119353,9.015955481725256e-18,2.10637368261724,0.378622015456892
S2ER_2,42.90939299566814,81.43364986663128,12.307815697003177,-36.53327154544382,-2.0251362272592925,-0.32771364620119353,9.015955481725256e-18,2.10637368261724,0.378622015456892
D5EA2,43.290392995668114,111.65294265568545,13.911133867015756,-42.782457844791686,-2.183047946878906,-0.3756185052894494,9.568958620417865e-18,2.1070096124893167,0.3832568553564082
Q3ER_1,43.52809299566811,132.9184608836959,14.972372750329098,-46.68122843207521,-2.281566623223516,-0.40550560503862676,9.913969608425419e-18,2.107320155565179,0.38587831013531104
DQ3E::1,44.242292995668116,168.33855381256558,22.818268425668286,1.0517613204627139,-9.55499275417951,-0.44489341807903215,1.218502396719609e-17,2.108050514879629,0.3922745070534188
Q3ER_2,44.471692995668114,167.8566641390647,27.41496000367834,1.048891135949226,-10.482895554495432,-0.440852892834465,1.3339561543374613e-17,2.1082677112633608,0.39373427722028254
DM9Q,45.18589299566812,129.99141180779,54.085323383868406,47.73052029565211,-29.75283441560632,-0.3777516331567892,1.8682541754499325e-17,2.1090073070606223,0.39680389974752683
M9E,45.37178799566812,112.85158547573185,65.71337289236706,44.471132960526155,-32.79887223868061,-0.3488260031861933,2.0582837931834962e-17,2.109251580837937,0.3973001742347767
D4EB2,45.37178799566812,112.85158547573185,65.71337289236706,44.471132960526155,-32.79887223868061,-0.3488260031861933,2.0582837931834962e-17,2.109251580837937,0.3973001742347767
S1ER_1,45.58434299566812,94.73861850744558,80.39680570492098,40.74430289507202,-36.2817554226478,-0.31575202444335443,2.2755663741962053e-17,2.109578751540627,0.3977655950469662
AS1ER,45.70934299566812,84.82650352938319,89.72327265235782,38.55261718892099,-38.32998011018365,-0.2963017770118768,2.4033465444630613e-17,2.1098006738578907,0.3979998335864382
S1ER_2,45.70934299566812,84.82650352938319,89.72327265235782,38.55261718892099,-38.32998011018365,-0.2963017770118768,2.4033465444630613e-17,2.1098006738578907,0.3979998335864382
D4EA2,45.83434299566812,75.46230997008043,99.56179577273522,36.36093147913602,-40.37820479812205,-0.276851529580898,2.5311266349182525e-17,2.1100493301713894,0.3982103235328669
DMQ,45.937142995668125,68.17179353022951,108.0367171653175,34.5584891419818,-42.0626647795225,-0.26085564609385004,2.6362129486963953e-17,2.110277441044803,0.39836807785514294
Q2ER,46.03714299566813,61.4354305595332,116.61310809606593,32.80514056498365,-43.70124452796622,-0.24529544814925092,2.738436989336611e-17,2.1105233693355294,0.3985098728215777
D3E::1,47.03714299566813,27.119738049636403,147.35601104839597,6.643982054272436,17.850093638864063,-0.1363571349711859,3.074539529493923e-17,2.114730535450782,0.39963256833944816
MSEP2E,47.23074299566812,24.609577596726137,140.52575370382394,6.3217227644790395,17.430161240122207,-0.1226876460431857,3.00171849901444e-17,2.1159232450778953,0.39984669153971575
